,content_type,id,text,time,type,label
45,Comment,b'gAAAAABjLvrbEbAmDFS1L5bZ-DOEx5pA6w4DFpqmIJwN8utOKaKknMpoeC1MKqZrcfhpRnG1FOuSzN1E5RtaxlWqd9zygzBMZixIoa_LHUN_sfYYvalbygo=',"Now many countries realise that for covid19 Pandemic, certain mandatory actions must be taken seriously. US government now requires all their government staff need to be vaccinated or face losing their jobs. Eateries in Australia and Europe only allow vaccinated patrons entering their premises. Do they violate human right ? Singapore is no different from Others. Since we had elected this government which is doing reasonably good job, don't pin them too hard.",2021-11-17 18:53:25,comment,Complaints
46,Comment,b'gAAAAABjLvrbSwSJXtXdVHN9WVPz8qsEgv463sAo8QFpJBDXmikGZG5jLeSYOwgMX4CYTyERhsvWzmUmbGPE0QxONBiCF5023KSgb4iuvr8BVMSxsq0NRXc=',Thank you to Iris and Ravi and the people with them… And bless all you guys who spread awareness on the unknown side of covid vaccine.,2021-11-17 18:53:26,comment,Compliments
47,Comment,b'gAAAAABjLvrbA1cemD4HTSSwwe12EB_MxMzlu65JbIpzmnqMvT2vDUEbpirNN7hH8FWuiUWczMQ5fx4pesS2N4m3ePJI2d3idLtdiMSd4VmGqu7KjPQtcSs=',Hold the line good people. The dominoes are falling. 9 countries have requested an isolated strand of Covid for analysis and not one health official can provide it. The Spanish High Court ruled yesterday that COVID does not exist. The second such court to do so 🙏,2021-11-17 18:53:26,comment,Conspiracy_VirusOrigins
48,Comment,b'gAAAAABjLvrbIGlr1bjmWgBEshB1hPpDCfmjxwgGjTIroMT-ruhTdOh3YwaidsRxN8Qkpr-Q26MzCv2NqMSduU0qPp5ndlC1creJIKL3hqw8KaHhbEAYuS8=',"Born free as free as wind blow. Thanks to both of you, A lion City needs a lion Heart a true and brave . A lion roar can be heard from a distance Justice and Equality.",2021-11-17 18:53:27,comment,Compliments
49,Comment,b'gAAAAABjLvrbTySomFu0cok_dA0z7qEGK_ZYPAAeax9glcFm3cZPqDP5XoqcQbbc3DEpJQMsWSrp-nNbZN9Y5ZJT5c2HlICOUeXpy215RkmWZc5MHY4X1yg=',Thank you Iris and Ravi for all this! May God be with you both and help you both triumph over the evil.,2021-11-17 18:53:27,comment,Compliments
50,Comment,b'gAAAAABjLvrbkXD_DyAAWiO1Wiwas2XKYJ5DzvRp4qLtOrAOf6XLpCOM01FXSQPFAB5TEtj7qIjKL2EUP990D_k7QdmPelWMjuNN-6JVNoQSPD1kN7a4pKs=',https:// www.todayonline. com/singapore/ covid-19-entry-r estrictions-aga inst-unvaccinat ed-people-more- places-includin g-libraries,2021-11-17 18:53:28,comment,Vaccines_Ineffective
51,Comment,b'gAAAAABjLvrb-0fvKSyxea41IxEVqpVWK1Yc9Rx_ljqKClsqJO4jR5r8RfJU11_pXkcYQO_yEC1PpJ7FP_-ePFDA1CBBHkeYyhNViBg0Q6OuJOwjBm2Lyag=',"Please circulate, thanks!",2021-11-24 18:53:28,comment,Compliments
52,Comment,b'gAAAAABjLvrbMrCjXRISKN16BN-5dzpwasijqMFODxoABAf3PmMRBuZe41rjN3BPvWvKqiSuxRRkvDZAEbXNiERfi2uglolWcPXTMdwsH_2v70-UyGwsC_Y=',"Please share, thanks!",2021-11-24 18:53:28,comment,Compliments
53,Comment,b'gAAAAABjLvrbnYSYJbFkc7ZJ5WsAm0PtM-J01yTF6gXgWOp0z-AboQSosEhDZVTZ8APWaHVvvi1FuwbUPmjbbFEf_ioXD3kSQuR8psHNZS91AW7QJ0pGdsI=',Elaine Goh,2021-11-24 18:53:29,comment,Others
54,Comment,b'gAAAAABjLvrbFnXv9k7qCDNIahCbJxi-INwY7FwowFZnEEjMUiVEa-tBTGCXqs38NuqOLSMnbCwkakexc6nEfIHKX1VvKmLIMaskzymCzXUgT-xaVEwvWaA=',Thank you n we will take back Singapore from the tyrants! Singapore belongs to Singaporeans n not the wicked authorities.,2021-11-17 18:53:29,comment,Compliments
55,Comment,b'gAAAAABjLvrb2N4RQtslHZB1c1OSIrFElWvhI-NpSuFY5fz53Fk_ExEFp4FADIL7RWP1V1MwUa5v_Mzqn0crRuV2PExrJkYXarbhMBVt7-a1lp_Wsj_cg70=',Let us heal the divide with this. ✨,2021-11-17 18:53:30,comment,Conspiracy_VirusOrigins
56,Comment,b'gAAAAABjLvrbIqRj8Ock6kWZXojSI8hBvC9gaIWQ5K7XRCEMukD9lxyn-PO0dbCN9-YkwHBJCw_IbaZG7xAiAFrhirxL3AI6h--GVBXs853ccaNziGHFxmY=',Full testimonials from Pfizer vax trial victims and many Others on the fraud. https:// rumble.com/ vokrf7-sen.-john son-expert-pane l-on-federal-va ccine-mandates. html,2021-11-17 18:53:30,comment,Vaccines_HealthRisk
57,Comment,b'gAAAAABjLvrb-lqgaCSKSViTEGm6i1MzerTEBCcpnuOJRKM0OPanenSKbVpRuRGev4a15YwkRJrRPaDKasB7c8T0ITc3itAXwZikbW2PK4zEtZ4HFzx4bJo=',Thank you Ravi and Iris. Full support. God bless.,2021-11-17 18:53:31,comment,Compliments
58,Comment,b'gAAAAABjLvrbtOWhry9W5FLb1Gyjcc9WXW06-AeFLPjgEIh_9h-97XG7dbEBY70OcEQVhFGN5EaNJ4mA-VqgXHAp-L35qj8f9gYJtltp6zhpgG9MQjldpQ0=',Thank you Iris Koh and M Ravi MRavi for helping 🙏🏻,2021-11-17 18:53:32,comment,Compliments
59,Comment,b'gAAAAABjLvrb6gDcQ3JqCXYNT1sHgm_bceR1cXdDU0eNpZB2ZWgmRwhn1fT5AmY4iSrJMMliJvEYKqYwaekb79k0n5zNpx7IbAviHDL53YaQJOsxsZq8Ldk=',Yes! Praise God for you guys!,2021-11-17 18:53:33,comment,Compliments
60,Comment,b'gAAAAABjLvrb5EWX8HA15gkoWW0LJqp1tEcTS8WLVmHDwcf4X_dojI86mlOuDGFLVKGqJi31xN5KJa7OKq2cJN71SbTMMkjmSxf6Mi8Yh3FeJFxWELcenBU=',Why let the government decide my health?,2021-11-17 18:53:33,comment,Complaints
61,Comment,b'gAAAAABjLvrbLK9gYFY3z6GElCQOOJAMT0T0dibssmwnlfbmYaxBq-_B2pySKTpYwIfknsU_NiOh4coUH-KtTeMCIDZc-8KlTRFGMJRRnzFHMlMLfuaf5Ts=',Thank you so much for all that you are doing,2021-11-17 18:53:34,comment,Compliments
62,Comment,b'gAAAAABjLvrbCrB6gD63vR8_Q03zfd1YETKgWvKZelYl9EZ39PO8fXb6vI1Z2IpL0MABB6AaIlLcKfiUPi2SV0koV1nU6sud1m9XvdkX5s_aei7MMha9m4U=',It's amazing to see there are some to stand up for cause of human rights within the dictatorial regime. Hope the justice system here is not with blind eyes,2021-11-17 18:53:34,comment,Compliments
63,Comment,b'gAAAAABjLvrbHvIq-Y7LAVWOOPngLsmlM9oBem14nqTA8FA7O5rW95K5MK2GFLM4TI4sLNBEl025mchmYZXvkctVHVzuM_xcXkul4vqqm7vUI7P87UW_W7Y=',Hallelujah ! Praise the Lord. God is in control. Satan n his followers will be driven underground into their bottomless pits of hellfire.,2021-11-17 18:53:35,comment,Others
64,Comment,b'gAAAAABjLvrbDwpUrLEzQTO9GJaUvCx_wW3xe_Bs3HPzXjvfO_cS2CLOsu9GZa2y-3kjMwcdXBQgsMCiOqVANdE-8P01UaQAiOw3Xp_KUBJH4BuQ4Bb2yQo=',Another petition required for medical dictatorship which full of lies on the name of treatment. My family being unvaccinated and have Covid with symptoms and it does not requires to rely on treatment by fools of medical science and we are recovering without their consultation or any drugs meaning they are denying education to people for alternative treatment,2021-11-17 18:53:35,comment,Conspiracy_ConcealingTruth
65,Comment,b'gAAAAABjLvrb3D2nVW6SXGWuZk2D86pHGN4aa_fLNSPUU2VSerDfNXDzLz3Osa5USsVv4RP_Ax5CeuqmIp_oL32qnwx3xn9cxjYAHA2SHFa8_q8OfoJ5mS8=',thank you!,2021-11-17 18:53:36,comment,Compliments
66,Comment,b'gAAAAABjLvrbDRj6q6qDhPVZoHYZLMqKFD8FxfZRSRpAiqwsocFa_C6Zc4oHJGJ_sqHUFrmuwJQQSRirugfIQWy5et16idvyCnCy0OHd_sMaGQLBViUxWmM=',Thank you Iris Koh and Ravi MRavi .,2021-11-17 18:53:36,comment,Vaccines_TradSuperior
67,Comment,b'gAAAAABjLvrbIDXPmNOZD90AsgFxa9qYdLsj35W7TnA6tx5y9_7UD8985BOlU5CI2AwcWjqvtKyPT6VIgG2Y9JwNi4_iz1eu6I9rYz1c_H8I13Bu_0I6YOU=',Thank you 🥰,2021-11-17 18:53:37,comment,Compliments
68,Comment,b'gAAAAABjLvrb8g8GEWsaD0hhI93fOHDBqccHU9uxakOstRpD5UEU54zseTa2SCiYJBxZKYoJ1UyjiKwcdplJ85g5qYSHiy_No01pyYb3NwNKic6H1lnC-_4=',Thank you Iris Koh and M Ravi.....where are the opposition parties?😴,2021-11-17 18:53:37,comment,Compliments
69,Comment,b'gAAAAABjLvrbinZBnl83ULVQCMRa826hAbHdKLMN0FZ848n6OcPELk-6yptdCmGV9kzMgn0LefnCQVDxpAB73WbxkxABHGetKkyes3ZEU1GGRt4ETiW8ZGY=',Yes! 🙏🙏🙏 Thank you Iris and M Ravi . God will bless us all in seeking the truth,2021-11-17 18:53:37,comment,Compliments
70,Comment,b'gAAAAABjLvrbni_OeK3vthKydQezi5e-Rk9FUfehEWhVhmjcr0hx3axCmjE21DCP3s6GFTJexCrt8-CWFXRT4lLZAFoQNolDeWr-rKPPVBrCMrYLmP7_fyI=',My deepest thanks that I can muster to both of you for picking this up. Bless that both of you are completely protected by the universe. 🙏,2021-11-17 18:53:37,comment,Compliments
71,Comment,b'gAAAAABjLvrbM_Hr1-Hi1I9CyBJeLbBMIQcbR7ltfM8Cp46MBd1YmOyiqY3VVHSZUNZhETuHGCqsvpHpVWUPOQbfLBri9vHs-28k7pQoWGgVeH8Yqcf02b0=',Thank you for doing this. 🙏 Many of us are with you. The truth and justice will prevail! Freedom over force.,2021-11-17 18:53:38,comment,Compliments
72,Comment,b'gAAAAABjLvrbij3IuVxONyfPXxNpaq5HnuYHi7GOp8KBRkMH9uAV-dMW3Dur58mX2KDHnXdSG9cYZDfvdVJl5Sz02Qyz_77Lso8btxylLr4KhTLHwBd25Oc=',Thank you and praying for you guys!,2021-11-17 18:53:38,comment,Compliments
73,Comment,b'gAAAAABjLvrb9ZXqPPZny9G7KXBeiIlrgHgnZJl3sc5CL9dwY9zCUw8Qb7xdbCYLzXfAeX3lox6mH64RHLQ-XnhhpheZSHEmd39qM0SSkaLkeI4R0AnMtXI=',Thank you Iris & Ravi for standing up for all Singaporeans! May the lord continue to bless and watch over you both.,2021-11-17 18:53:38,comment,Compliments
74,Comment,b'gAAAAABjLvrbizdTA3Ntk8tFDfJzgtSEoQ4fB8eqyvZ7QZLKtrbC3E4OzojO5CZqHzkfm65ERjzUem3LSMCBr0yVVVjut7NLmnl4hXXfl5AAYR6qfPCQi0Y=',Thank you 🙏 These words are too small for our gratitude to what you guys are doing.,2021-11-17 18:53:38,comment,Compliments
75,Comment,b'gAAAAABjLvrbf0_T52rlwYn6S08_KlAXC8M9tCV02f_F4Ka2JaWYi_luxCDstPwJTBO8BkosnYDishP2djK9f-XUPo8qw9tn1SMRHlFIstEKo94iFApynaE=',Ming Chuen,2021-12-01 18:53:57,comment,Others
76,Comment,b'gAAAAABjLvrbloRIft0xyKdzoj5varqBbAkUByBllkNpzd-jYWo2klNk391azXcdslyLp2poJyP6AGYxgqEqrdHVIggh1pcdi-F8jhR19oK38DN8MMPREr4=',Thank you so much for your empathy and whole hearted kind support given to those whose lifes are much affected by the differentating and dividing measures.  Those not affected by these perpetual tightening measures may not understand the difficulty and hurt these measures have been.  Citizens have no one to turn to when the Gov is the one who is driving these hurtful measures.  I hope all Singaporeans will realise this and treat you kindly as much as you have been very kind to our fellow citizens in need.,2021-12-01 18:53:57,comment,Complaints
77,Comment,b'gAAAAABjLvrbmULC-rshqbYybT7NisZnNxm6NAYVYpNTLnZyyAY_RCz52nnAt8dNWXzQmOfuF3TYQhbo_XPwMLZyzAGJrBNxHThvIaAMTipXG000suy0wW4=',Top fan Elim Lim,2021-12-01 18:53:58,comment,Others
78,Comment,b'gAAAAABjLvrbBavsTbr-i0Jt210kTOoKgCVFxI0cZ0LSJ60xn0N7hPjHJem9cz5YDKxdDiaQvJmpyedCnYZ6ElE_hXi9QbJe8LYfv0qkgn34hMbo2ouA2Hc=',So grateful to Ms Iris Koh...we vote and support her for the next coming general elections as our prime minister and kick out our useless undeserving criminal current minister.. 🙏,2021-12-01 18:53:58,comment,Compliments
79,Comment,b'gAAAAABjLvrbqvGGoEOkyN4t8CdXPjae0fq1oLE8TXW-CUUtM-zZPIAiRa8K1wW4Q8ucgx3IiG8ABdtF7ZGTJb6Db6pFW5fCqaqeSAJguY5NyIEIjwpRgzw=',It’s no fault of yours . Thank you for standing up for people who are in need . Very thankful for what u and your teams are doing! 👍🙏👏,2021-12-01 18:53:58,comment,Compliments
80,Comment,b'gAAAAABjLvrbvihucoU5wot74MPNUhihuAdlI_70Qrm_UCte1jXrGQF_fqAvmbVKT1cB_jGG-NCTXf_Nc9aCuQgs87t8eQKO9pTV-ouO4XMV27O0iQhcBPQ=',I really cannot understand the logic of this vax v unvax differentiation . Vax and unvax should be the choice rather than an order. Sad this happened in Singapore this democratic country.,2021-12-01 18:53:59,comment,Vaccines_HealthRisk
81,Comment,b'gAAAAABjLvrb8pRMFJI5jvaw4iZbIvKURQDBsHkGvrs6bHXQmCqhmhDZ50nz4bPrIXQDW_3MnumJ_oT91JsVmwNdlYnJG00eXZmbUjsZBEfBKsMaSU_jpMI=',Thank you for being the voice for those that come to you for help.,2021-12-01 18:53:59,comment,Compliments
82,Comment,b'gAAAAABjLvrbX9xkSGt5QIK2Q_ABwV9fcvqe_mLpggM1srqLrZEBclqDHG6j673wvkKwSP5QV1qfVfpt3V86urPRSDM2oZYJSRxJmoTYIYIwZNtfLuzgqp8=',Thank you for being brave and fighting for us......not an easy task..,2021-12-01 18:54:00,comment,Compliments
83,Comment,b'gAAAAABjLvrb90jxyniGmZwXGVHWbO-_SuVPIkIjilpDdm7DWg6IrfNu-UGS8a-RG2EcnD5g6whz-iSWSh7Pf5OQ0nv11jta1gJ_EPNy4bWnVS07qgjvcDk=',Thank you for your work Iris! But for you I would lose hope in humanity in Singapore. Luckily I was just an expat and just left but these inhumane circumstances causes so much stress. I wish you good luck in your work!,2021-12-01 18:54:00,comment,Compliments
84,Comment,b'gAAAAABjLvrb9_sxWNXIY13DpE-SO7TGFF2AmmluOpXz2CVN-qJms1yiFLWRQCsVAGSwV7zJsGk8Fb931o5UrFUj8nAwQl5m1AXuJ0vBfITMKIzoVTtNpDE=',Yes we should love one another🧚‍♀️,2021-12-01 18:54:01,comment,Compliments
85,Comment,b'gAAAAABjLvrbJQTFLHU7oqHW9jCGnPUD7qvT9HeTNX1_rb6FIu_puihD2pMOweStzbI2hv42fRemcjUusfQIVtg7g9fB3daPxcq5TjGxEmGTssTgh_Vq1_8=',Forwarded,2021-12-01 18:54:01,comment,Vaccines_TradSuperior
86,Comment,b'gAAAAABjLvrbluwuvI8anwpjHP8sNubrysp5WclH2UiPBNtZ2hqsgyzvqXUydJM9EsSm7iJLMcQMpHfuzgq3TItIDvZQvBalIjTf77qALAEqJIsmOIW9oJo=',"Forwarded...... .......Food for thought …🤔 ‘If you are open minded enough to take these words in, have a think about it. This was posted to the NZ Prime Ministers page Posted on *Jacinda Ardern's page*: by a person named *Jo Wright* Of all the vaccines I have taken in my life like Tetanus shots, measles, mumps, polio, meningitis, TB shots, etc... Never have I heard so many lies and deceptions over a vaccine that says I have to wear a mask and socially distance even when fully vaccinated, and that I could still contract or spread the virus even after being fully vaccinated. Never had to get tested when I was perfectly healthy without any symptoms whatsoever. Never been bribed by the establishments to take the vaccine in order to win a holiday and/or cash prizes or earn frequent flyer points. I never had to worry about cardiac issues, neurological disorders, blood clots and sadly more! Didn't even have to worry about death. Never was I ever THREATENED by the use of FORCE by the Government, Employers, Police force, and Military for a vaccine as seen overseas. I was never judged by my friends or relatives if I didn't take it. I was never discriminated against for travel or other regular services to a point where I could not buy or sell without it. The vaccines I have listed above never told me I was a bad person for not taking them or for even taking them for that matter. I have never seen a vaccine that threatened the relationship between my family members and/or close friends to a point of destroying my relationships with them ever. Never have I seen it used for political gain. Never seen a vaccine needing 24/7 mass media advertising and promotion on every media outlet known to man even with the participation of the respective Health Minister. Then there’s mixing and matching different vaccine brands and being told it's okay to do it one day and then told the next day to not do it (overseas). I have never seen a vaccine threaten someone's livelihood, as well as wipe out their jobs. I have never seen a vaccine that allows a 12-year-old child's consent to supersede their parent's consent (that one alone blows me away). Finally, after all the vaccines (jab, shots) I listed above, I have never seen a vaccine like this one that discriminates, divides, and judges a society. So much information is censored, deleted, and removed from the internet and mainstream media! So many doctors, health care professionals, police and scientists are censored and forbidden to speak out or ask legitimate questions when what is being allowed or not allowed does not make sense! Particularly when it comes from mainstream media. I have never known a vaccine that has made all the Pharmaceutical companies that manufacture it exempt from liability if it kills everyone to a point where no life insurance will cover it! This is one powerful vaccine guys! It does all these things above that I have mentioned and yet? It does NOT do the one thing it is supposed to do which is? FIGHT OFF THIS PANDEMIC.",2021-12-01 18:54:02,comment,Conspiracy_Control&Manip
87,Comment,b'gAAAAABjLvrbyl7At8gdGt6LHPrpd8SzOZHNlAvKGSC8g8eyuXd0hgYj1-eLBhtpOnzm14HQLtGFe4xsay57bnlOS8T9ip8N6fwAc30AQQ89HX-jC5MHPPk=',"This crazy woman deserves to be jailed, for wasting public resources!",2021-12-01 18:54:03,comment,Complaints
88,Comment,b'gAAAAABjLvrbfnvbMuNp3yv6JtlN2PPICwbZnLYe8Zu8qyN1md7TWTGt0hlQRoip8I0shrAGE6eNynJ6avC1ymyw49JK8xvqrgIjNTp3u6tFJ0J_WsRDBKA=',I don't think you did any wrong...thank you also for pointing out the truths plus also share how the people have suffered under these measures...thei r views being expressed are true and sincere...,2021-12-01 18:54:03,comment,Compliments
89,Comment,b'gAAAAABjLvrb1DBpwjnqk3E08yVx1WKnDJSL1juQYnWovyD5rNksy8bdLgYOZAiGM2hzTvgRjFrB2VPCCgTvGn6oBHhoDhfoqFLC1lMZ7vhXcOpPtP_J4no=',You should be fined to the fullest for your actions. Your antivax stance is helping to put the lives of people such as my wife who is immunosuppresse d at risk.,2021-12-01 18:54:03,comment,Complaints
90,Comment,b'gAAAAABjLvrb9PgOf_b1utizDJ_nY07pJ4l2EJ6DD1X4SerUZkAzev-geoXOM6vunEmzbvAkru65tnyb4qrPGLUU7RJRtoAiqRh51zLj_t7z8XMW-3jtut0=',"The Straits Time keep calling this group name; Healing The Divide became Anti-Vaccine and members became followers!? THOSE WHO LOST THEIR CONSCIENCE, HOW COULD THEY SLEEP SOUNDLY AT NIGHT?! 🤮",2021-12-01 18:54:04,comment,VirusMisinformation
91,Comment,b'gAAAAABjLvrbHLBdAf2Bp3VSB0QzYF4iDS-NWFTwh2NYM-4l1PXNnCfCRLPyT44-8W6624sUXIhAdjEODagomoo4pP9mbnbL7ozZK34Kfbv2pMbrKKGB_DE=',Maybe just take the damn vaccine and don't divide yourself from Others??,2021-12-01 00:00:00,comment,Complaints
92,Comment,b'gAAAAABjLvrbH0NHXAMpHtAC31pDbB93w8_pFQDUwPs83tLuZjw_h7fD2jLtWl6odPREReHFDDfQMRx2PZI6BmoVGo49yLArr85u5s551ceersCq9-QLwmI=',https:// www.foxnews.com/ sports/ ufc-dana-white-c ovid-diagnosis- joe-rogan,2021-12-02 00:00:00,comment,Conspiracy_Control&Manip
93,Comment,b'gAAAAABjLvrbizggBL0umWX5ESXcCNGbdKD8WuLpK_YlXb82uVmuLv39NmMGmboYgcz6ANHLWz0msAgwPo2lYHR2iZoDwG3MjOGXazTqdgoO0LmWqUWYd9c=',LOL you panic liao?,2021-12-03 00:00:00,comment,Complaints
94,Comment,b'gAAAAABjLvrbwoT6IARhFVV-LpVWtZhdBq-IRymnIiWUT0wio0590ok_A2UchPZZ_aO6s-ybZQ_s_2GdqpNahPAHxTXHWsFH1-VUIFwp_8WM-QtlT23uKOE=',https:// rumble.com/ vpz3qs-south-afr ican-president- nobody-will-be- forced-to-take- covid-vaccine.h tml,2021-12-04 00:00:00,comment,Vaccines_HealthRisk
95,Comment,b'gAAAAABjLvrboNGX-vOF-MRSkSbnxWmaWKvC5yiunAmf5b2AwAa87-sDGOub7yqkObR9FPlqDZZZHrK9P_7GiN5F6dNJFHtEJ0NlDiI0LoIbgOzYS4YAyQY=',Another one down  https:// www.youtube.com/ watch?v=4gIuyFix gaU,2021-12-06 00:00:00,comment,Others
96,Comment,b'gAAAAABjLvrbwhkJ1-U6uLK7ga4sTXgA_49SYZvmeicmQ24-V1QVKqOczOCa4-8-8dDGAw8aRmHXGL_4USw6_fDTAYx0ihjNS3n7kvYx-TOMP_q_YpcQiPA=',"Thank you for clarifying, Iris. These vax differentiating measures have caused so much distress and division in society. I think they are morally wrong. Thank you for being the voice for the voiceless.",2021-12-01 18:54:06,comment,Vaccines_HealthRisk
97,Comment,b'gAAAAABjLvrbv3_fY4KN2n6Jrm3J_vEKNSoPLHb9qOnRnXFqqsNx5P-cZ7RvRWBRuEBZHHJzrlk2a-cNAQ2ShtB-Zq25IcMxkkX6H8jW64KcO8t1kywRhCI=',Queenie Yeo,2021-12-01 18:54:07,comment,Vaccines_HealthRisk
98,Comment,b'gAAAAABjLvrb2wFT9u-WJYku2VkiH1k0CoGpqSflHqgZxj2YNDRN4n7nt2WJzV47pXbylelx-zxAZf7emH59mb_jjFUJnMgNkBLQkv8hvksUu29UWEDLrr0=',🤣🤣 Be careful!! What they are saying is these places are infected!!!,2021-11-24 18:54:25,comment,VirusMisinformation
99,Comment,b'gAAAAABjLvrbcgShB1h8TBJWa90D6RX11ZiZ6HPawOA_g_dTdfmRZ8MgHyLJxp5sdUQunlSZWc45iUhFTqeZ5ugQWTU9nYfD4Ns9X7dza3Y2ha2YeZ4pfUk=',This is called bullying in terms of protecting the unvaccinated…,2021-11-24 18:54:25,comment,Complaints
100,Comment,b'gAAAAABjLvrbE9_SZAjLsxmBTrCpkFhhGuuKfBhwDgKz2rUGiMt8SA5J_udJrrEx3SrfNfM73zR-tpB3L702eNSh3cJle9J6yzqUUucSYB4TTCfOvjxfcjc=',Don Lee,2021-11-24 18:54:26,comment,Others
101,Comment,b'gAAAAABjLvrbD3IpUIKsGW3bT0qQOrxJwXQw9xMQv3C8fzGkdcA9eIgribHbZoM-Jm5_naRq5lW8IWDMw-_XT61DyFf6yPkLII-4_55Jfl12I4Hehv-xHXM=',Does this include work places? Seems like it as work place from Jan onwards only allow vaccinated individual to enter. So what’s going to happen to those employees who are not vaccinated by choice? It seems like a clear message from our G! Mandatory vaccines through other means other than through law.,2021-11-24 18:54:27,comment,Complaints
102,Comment,b'gAAAAABjLvrb_t4_kJKDCG4Zw_DEmbaS-EbwLE9yhn47dPQudczfILWEXbYZTlDEP4d3pmJehuwG46Qy4ZkwES565D8x0-tS9K80SGScvsUiYYzf2uf2WV8=',It was never about the 🦠 its about control,2021-11-24 18:54:27,comment,Conspiracy_Control&Manip
103,Comment,b'gAAAAABjLvrb5Ry1KgT5uENVnywdNVrCci-nonvuUHo6xjYX404A8dJeANAhy69-JqGHWwgd-Jb6aBgmbwb6jx7QsssGjfimII47_6-6GDBykLiuw6CPPM4=',https:// lbry.tv/ @bgAABLribp:3/ Dr.-Coleman-Fina l-Warning:1,2021-11-24 18:54:28,comment,Vaccines_Ineffective
104,Comment,b'gAAAAABjLvrbosog7ZFupK7KohtKngq5WRJ6sPN10bRKGxCK4s5RccPZggK2Z_vc675PkqVoI5CqWuzClAy5sMvb5QttsPa-EPB76Uo4NZ6uzhoSfT1dtOA=',https:// gprc.global/,2021-11-24 18:54:28,comment,Vaccines_HealthRisk
105,Comment,b'gAAAAABjLvrb5EXUtGLwBxleX8ysluBXJn--rgMhUGxV3gk4k2NDKOzcOZ6JJaYdEzvIZgbsCgCqp0eS2vXR2w65p3QwhfPZJcr5lptndZbmarssL_w81rg=',"The opening words ""voluntarily unvaccinated"" is another way of telling people what the ""default"" is.",2021-11-24 18:54:28,comment,Complaints
106,Comment,b'gAAAAABjLvrbSlHJNISWBOoklbXuo-W3GGxWOX0xTnJd1sk8w6z8ZezffrSe7TWv5T7pXp83h4Tx4awgnftF6cC3I1fDPJC3PjQfz4GKL-ZiKOGg5VorAa0=',Learn all about what's in the mrna vaccines:  https:// www.bitchute.com /video/ S7MnLlRy8kij/,2021-11-24 18:54:29,comment,Vaccines_Ineffective
107,Comment,b'gAAAAABjLvrbrHjoGCLp4BUmDi32CVkwkVvDJL5UgjoQyGRXoE3TjDQP7iu2dzON9-FumSIDOhFzBQrSDQ804LxTwZJJKFC3X6gXJyB0ZNsmHQqC8hvhvs4=',There has not been any logic in the VDSMMs that have been released and each time a new announcement is made it gets more and more ridiculous 🤦‍♀️,2021-11-24 18:54:29,comment,Conspiracy_Control&Manip
108,Comment,b'gAAAAABjLvrbwt7xQh4y8w257ErfTRcccD2MXuk43lweFIlpIlbwRKE2BgbaKSHSWEErZ0vv4Pz3--EvHpfqQtvb7djWIoxNAL4ubanjZh49OWTk-hCzu3w=',举头三尺有神明。做事别太绝。人 在做，天在看。尽人事，看天命。,2021-11-24 18:54:29,comment,Others
109,Comment,b'gAAAAABjLvrboxF4v4505V5Q6Y51_QCcB-kquBJ0HcIqE5ab6BUylTdGfGsgLtyR5d2zMld2y21iARjfIFvl8LnDCY6kYEJm37zqtaJLMa0Xm4x5__U-nIs=',THE JAB MUST BE STOPPED IMMEDIATELY!!! https:// www.theirlyingto you.com/post/ please-watch-til l-the-end,2021-11-24 18:54:30,comment,Others
110,Comment,b'gAAAAABjLvrbp0DbRDMVexUn-W3R2bfNGTgkpXfEuC76HrOADec6XC7iO_9GokVZbPwwZwyimZLkMMZdKDclf2bv35B_fqNQFiGWIhRg2DYhSfg0fcurEl8=',This ignorant shop in Bras Basah will ask for customers for vax status even though it does not need to.  But they are willing to buy books from you.  Do you want to patronize this kind of business?,2021-11-24 18:54:30,comment,Others
111,Comment,b'gAAAAABjLvrbr1IJh03o04PCTanrBp03R-3pUyON1fP1EGSxKdNxkWAMq_xjLQt41ET4faxRr1CI87XpftNfdifxJcs1rIT7JD07ysfdQqDN4n4rqCicXxI=',There is a new variant B.1.1.529 from South Africa...let us see if the vaccines and boosters works for the people here...,2021-11-24 18:54:31,comment,Vaccines_Ineffective
112,Comment,b'gAAAAABjLvrbWEc-cIfyqdjfZCXAU1nQRTnP3BtM0CaYSS1xiE7ZiJhqFayE0gBo2RJ-jpye5J3_ncvj7uU8BCiAuA9v_AlXKsi3NPXTlp38RgZu4XwkLcc=',"The logic is that vaccinated people are less likely to get infected and less likely to spread the virus. While unvaccinated people are at a far higher risk to get infected, have more severe symptoms and are 90% more likely to die from the disease. This is not about building bridges, this is about protecting people who are too stupid to protect themselves and don't give a shit if they infect Others.",2021-12-01 18:54:32,comment,Vaccines_Ineffective
